uas_hist,vas_hist,uas_fut,vas_fut,date_hist,date_fut
1.12440148,-0.587231785,0.285341583,-1.264564455,2009-07-01,2049-07-01
1.565614015,-0.240012169,1.401146948,-0.614423692,2009-08-01,2049-08-01
2.511097789,1.249878228,-0.015898749,-0.140364006,2009-09-01,2049-09-01
1.81069544,1.785110414,0.939022213,0.448724732,2009-10-01,2049-10-01
1.82772702,2.943157196,0.179963589,1.264251411,2009-11-01,2049-11-01
2.518818974,2.597389817,3.354327202,1.837112188,2009-12-01,2049-12-01
2.00788337,0.936071977,0.885637522,2.976644516,2010-01-01,2050-01-01
1.356915206,0.623315603,0.836900085,0.910013914,2010-02-01,2050-02-01
1.175469398,0.523122296,2.050499558,1.091027915,2010-03-01,2050-03-01
0.516634449,-0.437923029,-0.032127291,-0.515714191,2010-04-01,2050-04-01
1.458993614,-0.123951748,0.218652889,-0.471596394,2010-05-01,2050-05-01
1.312264919,-0.628693439,0.641645789,-1.312241733,2010-06-01,2050-06-01
0.447185516,-0.941963762,0.917315573,-1.587417483,2010-07-01,2050-07-01
0.301820487,-1.277912796,1.359752476,-0.748869598,2010-08-01,2050-08-01
0.5895769,-0.979776859,1.526563108,0.070956185,2010-09-01,2050-09-01
0.862088531,2.122999191,1.936279535,0.426473804,2010-10-01,2050-10-01
2.262095511,1.315836906,1.154813558,1.167037949,2010-11-01,2050-11-01
0.788395196,2.253942609,2.874955595,3.486786127,2010-12-01,2050-12-01
0.348344326,1.437830091,2.671804905,2.465824783,2011-01-01,2051-01-01
1.437208056,-0.68457059,-0.190199271,0.257198177,2011-02-01,2051-02-01
1.125217021,0.821015269,1.315301895,0.115696739,2011-03-01,2051-03-01
-0.141404152,0.745702505,1.830629408,0.158380657,2011-04-01,2051-04-01
0.435161784,-0.932614133,-0.024609167,-1.477792978,2011-05-01,2051-05-01
-0.096679628,-0.939662576,-0.029558972,-1.597859979,2011-06-01,2051-06-01
0.99956274,-0.688796043,0.847675353,-1.056321502,2011-07-01,2051-07-01
0.932625324,-0.508618444,0.257301241,-1.469121993,2011-08-01,2051-08-01
-0.012026489,-0.133904397,0.461578697,-0.059193313,2011-09-01,2051-09-01
1.039640427,1.148631871,1.613385916,1.171477556,2011-10-01,2051-10-01
2.598967075,2.792557716,1.798430741,1.577103376,2011-11-01,2051-11-01
0.198175132,1.906031728,0.530785114,1.759709001,2011-12-01,2051-12-01
0.444009075,1.988201588,1.660689294,1.447464049,2012-01-01,2052-01-01
1.010697782,1.430863351,1.944898963,0.868246853,2012-02-01,2052-02-01
-0.409211874,0.164363623,1.323457748,0.882779777,2012-03-01,2052-03-01
0.884243965,-0.329077108,1.321987212,0.100755699,2012-04-01,2052-04-01
0.406595521,-0.754569232,0.281133533,-0.261096597,2012-05-01,2052-05-01
-0.107822716,-0.942643404,1.308317184,-0.091778755,2012-06-01,2052-06-01
1.113340616,-0.154892456,1.331469178,-0.727743492,2012-07-01,2052-07-01
1.22028631,-0.253675431,0.960223556,-0.836641014,2012-08-01,2052-08-01
1.914135695,1.717986822,0.575473413,-0.667189687,2012-09-01,2052-09-01
1.155323356,1.442795396,0.614635944,2.122212768,2012-10-01,2052-10-01
1.467281818,2.29039216,2.582007408,3.037023902,2012-11-01,2052-11-01
2.678057551,1.976205081,2.692028761,2.086013198,2012-12-01,2052-12-01
0.878272235,2.187800884,1.848870039,1.82845962,2013-01-01,2053-01-01
0.860405385,0.865257576,2.127863765,0.815385222,2013-02-01,2053-02-01
2.284890056,0.76970008,0.370523319,1.896974087,2013-03-01,2053-03-01
1.555326104,0.494321644,1.500709176,-0.278521631,2013-04-01,2053-04-01
0.497825377,-0.505091086,0.498028561,-0.321476787,2013-05-01,2053-05-01
1.784134984,-0.122512907,0.077258229,-1.870187402,2013-06-01,2053-06-01
1.098278463,-0.940171063,0.967385978,-1.298789203,2013-07-01,2053-07-01
0.900627077,-1.072577745,0.99806273,-1.977765083,2013-08-01,2053-08-01
0.960726768,0.034128845,1.031338185,-0.124435052,2013-09-01,2053-09-01
0.221044004,1.053260028,1.589865215,0.356413707,2013-10-01,2053-10-01
1.812152088,1.736672282,2.521822691,3.16907227,2013-11-01,2053-11-01
1.907672286,2.066650271,2.716496587,3.253078699,2013-12-01,2053-12-01
2.002822399,1.86891067,3.32567513,3.037289619,2014-01-01,2054-01-01
0.430883229,1.044303,1.448457718,1.380987346,2014-02-01,2054-02-01
2.397563696,0.567842394,2.105316997,-0.432645485,2014-03-01,2054-03-01
1.059157491,-0.039191067,1.202594386,-0.733710885,2014-04-01,2054-04-01
0.411599725,-1.625513136,-0.884070724,-1.58684051,2014-05-01,2054-05-01
0.411323115,-0.985895038,-0.215244301,-1.420020312,2014-06-01,2054-06-01
0.948401351,-0.636396289,1.746329427,-0.869817011,2014-07-01,2054-07-01
0.278522462,-1.107016504,1.176624715,-0.055244924,2014-08-01,2054-08-01
1.298123151,0.50548923,0.315253802,-0.715609357,2014-09-01,2054-09-01
1.822636127,1.43518728,1.513039142,0.458467938,2014-10-01,2054-10-01
1.463001192,1.191128135,1.556425989,1.707671404,2014-11-01,2054-11-01
1.235099792,1.38738054,1.961973131,2.623565197,2014-12-01,2054-12-01
,,2.228794336,2.707380354,,2055-01-01
,,1.428344786,2.11986208,,2055-02-01
,,1.431298941,-0.063954204,,2055-03-01
,,1.816448867,0.640191853,,2055-04-01
,,0.787187636,-1.075948834,,2055-05-01
,,0.659224212,-0.595138073,,2055-06-01
,,0.655082554,-1.865697145,,2055-07-01
,,2.150882125,-0.628153831,,2055-08-01
,,0.407070711,-0.302089548,,2055-09-01
,,1.314691544,0.720178187,,2055-10-01
,,3.589575052,1.666090906,,2055-11-01
,,3.517952323,2.987790704,,2055-12-01
,,3.39175427,2.659358382,,2056-01-01
,,2.325789213,2.547938824,,2056-02-01
,,2.179553866,0.83323884,,2056-03-01
,,0.615291506,0.718428168,,2056-04-01
,,0.515124142,-1.097137198,,2056-05-01
,,0.494412597,-0.568031341,,2056-06-01
,,1.244823635,-0.720674478,,2056-07-01
,,1.441888511,-0.683269322,,2056-08-01
,,0.122775417,-0.262238771,,2056-09-01
,,0.958843857,1.554848969,,2056-10-01
,,1.306951076,1.361292183,,2056-11-01
,,2.067610979,2.73968184,,2056-12-01
,,2.382939816,2.950344801,,2057-01-01
,,2.232108235,2.744661093,,2057-02-01
,,1.506584287,1.554629564,,2057-03-01
,,0.869238019,0.708592415,,2057-04-01
,,0.518005699,-0.482171535,,2057-05-01
,,1.058745801,-1.099676669,,2057-06-01
,,1.161215305,-1.90660876,,2057-07-01
,,0.559666619,-0.652943611,,2057-08-01
,,1.043151289,-0.216680177,,2057-09-01
,,0.983735532,0.530349005,,2057-10-01
,,2.675269842,2.767468572,,2057-11-01
,,0.838534012,1.647444397,,2057-12-01
,,2.535228372,3.402384281,,2058-01-01
,,0.589779526,0.603247046,,2058-02-01
,,0.11638166,-0.728394747,,2058-03-01
,,1.252323806,-0.162864037,,2058-04-01
,,0.868347704,-0.527806669,,2058-05-01
,,0.663395062,-0.418209195,,2058-06-01
,,1.311948836,-1.338164747,,2058-07-01
,,0.71994561,-1.450873017,,2058-08-01
,,1.728929818,0.032134116,,2058-09-01
,,0.646633953,0.093208328,,2058-10-01
,,2.36257726,2.1997841,,2058-11-01
,,2.697797537,1.500705481,,2058-12-01
,,1.717299581,2.064412415,,2059-01-01
,,0.821806192,1.839683533,,2059-02-01
,,1.370135248,1.058065481,,2059-03-01
,,0.686790183,0.21122098,,2059-04-01
,,1.175180733,-0.286285065,,2059-05-01
,,1.226918817,-0.354174823,,2059-06-01
,,1.282988369,-0.574879959,,2059-07-01
,,0.46550753,-1.743957341,,2059-08-01
,,1.543556631,0.263015054,,2059-09-01
,,-0.506342292,-0.781913251,,2059-10-01
,,1.573092043,1.86027693,,2059-11-01
,,1.853515983,1.907767594,,2059-12-01
,,2.217702389,2.169300199,,2060-01-01
,,2.852215052,1.186055511,,2060-02-01
,,1.419847081,1.207154393,,2060-03-01
,,0.982482582,0.116444722,,2060-04-01
,,1.193360209,-1.209774077,,2060-05-01
,,0.207876876,-1.636864901,,2060-06-01
,,0.128739581,-1.814798236,,2060-07-01
,,0.705014214,-1.167759746,,2060-08-01
,,1.704269588,0.859041423,,2060-09-01
,,1.925472975,1.56125927,,2060-10-01
,,2.776372433,2.795619607,,2060-11-01
,,2.496880054,2.632258534,,2060-12-01
,,0.98294881,1.899126887,,2061-01-01
,,-1.322778225,-0.63053894,,2061-02-01
,,0.307696968,0.056063581,,2061-03-01
,,0.497615732,-0.679764062,,2061-04-01
,,0.70935148,-0.394345641,,2061-05-01
,,1.330434203,-0.366905898,,2061-06-01
,,-0.192981243,-1.974145651,,2061-07-01
,,1.219047338,-0.989371687,,2061-08-01
,,-0.102678206,-0.961058497,,2061-09-01
,,0.228637159,0.447666824,,2061-10-01
,,2.969518542,2.290506124,,2061-11-01
,,3.461152077,2.675727606,,2061-12-01
,,2.123966992,4.222809792,,2062-01-01
,,1.551973522,1.526120305,,2062-02-01
,,1.677327275,1.941224694,,2062-03-01
,,1.313210785,-0.269242013,,2062-04-01
,,-0.104518816,-0.370284334,,2062-05-01
,,1.355380237,0.190260433,,2062-06-01
,,1.09690392,-0.991764903,,2062-07-01
,,0.890480921,-0.867669106,,2062-08-01
,,0.742403001,-0.442740947,,2062-09-01
,,-0.423800007,0.762798548,,2062-10-01
,,1.599830031,1.881804466,,2062-11-01
,,2.766948104,3.054630995,,2062-12-01
,,3.768826365,1.845880091,,2063-01-01
,,3.628246665,2.246011257,,2063-02-01
,,0.849434838,0.366546422,,2063-03-01
,,0.719296962,-1.120677352,,2063-04-01
,,1.359371781,0.236719651,,2063-05-01
,,0.722525932,-1.324241042,,2063-06-01
,,1.116865709,-0.817102373,,2063-07-01
,,0.849293888,-1.005047381,,2063-08-01
,,-0.482198372,-0.522191972,,2063-09-01
,,1.359544218,0.650582314,,2063-10-01
,,2.182276368,2.720177412,,2063-11-01
,,0.218269497,0.707543984,,2063-12-01
,,0.965167016,1.549354613,,2064-01-01
,,0.113250762,0.775484204,,2064-02-01
,,0.22784058,-0.089806192,,2064-03-01
,,2.23091352,-0.270916522,,2064-04-01
,,0.678366572,-0.061184898,,2064-05-01
,,1.222145796,-0.604887074,,2064-06-01
,,0.68470481,-1.444186568,,2064-07-01
,,0.691972941,-1.336455673,,2064-08-01
,,0.538703144,-0.598253071,,2064-09-01
,,1.012032181,0.87539351,,2064-10-01
,,1.674933493,2.734173059,,2064-11-01
,,2.830404043,2.732645512,,2064-12-01
,,1.177133024,1.403268158,,2065-01-01
,,0.037473071,1.587420583,,2065-02-01
,,1.799595952,1.090244412,,2065-03-01
,,1.583315969,-0.408846671,,2065-04-01
,,0.933969319,-1.112901777,,2065-05-01
,,0.038179349,-1.179621398,,2065-06-01
,,0.791085303,-1.285207421,,2065-07-01
,,0.497172073,-1.273523331,,2065-08-01
,,1.652204156,0.141069531,,2065-09-01
,,1.569506466,1.85688442,,2065-10-01
,,1.999713302,1.746069193,,2065-11-01
,,2.80129981,1.218709767,,2065-12-01
,,1.469723284,1.812200546,,2066-01-01
,,1.636508524,1.994023442,,2066-02-01
,,2.353428423,0.6935274,,2066-03-01
,,1.467266172,-0.590027913,,2066-04-01
,,1.031574726,-0.789582431,,2066-05-01
,,0.409419402,-1.068669766,,2066-06-01
,,1.316796482,-0.636499226,,2066-07-01
,,0.484010652,-1.048552454,,2066-08-01
,,-0.606407657,-0.62407133,,2066-09-01
,,1.629417162,0.832416505,,2066-10-01
,,1.677497447,1.097750902,,2066-11-01
,,1.155209094,2.310414016,,2066-12-01
,,1.900773883,2.003512263,,2067-01-01
,,0.899139345,2.137111068,,2067-02-01
,,2.138271451,-0.049810469,,2067-03-01
,,1.323584914,-0.886244997,,2067-04-01
,,0.541804537,-1.195824444,,2067-05-01
,,0.085818999,-1.025540084,,2067-06-01
,,-0.540281788,-2.05054152,,2067-07-01
,,0.328431815,-0.831533551,,2067-08-01
,,1.422720909,0.439009309,,2067-09-01
,,1.110506535,1.438791007,,2067-10-01
,,3.593158007,1.666945845,,2067-11-01
,,3.037081361,2.561784625,,2067-12-01
,,1.644884765,2.513945341,,2068-01-01
,,2.684607476,1.174188629,,2068-02-01
,,1.090746284,0.642461479,,2068-03-01
,,1.165342271,-0.429703653,,2068-04-01
,,-0.172382757,-1.151532292,,2068-05-01
,,1.007837236,-0.713024437,,2068-06-01
,,0.671209037,-1.182858884,,2068-07-01
,,-0.024313003,-1.81932056,,2068-08-01
,,0.792832136,-0.088772446,,2068-09-01
,,1.579825446,0.74161914,,2068-10-01
,,2.258949757,2.191044807,,2068-11-01
,,2.778500199,3.670519948,,2068-12-01
,,2.009352565,3.364025235,,2069-01-01
,,2.898670197,1.702959374,,2069-02-01
,,1.474707484,-0.189796239,,2069-03-01
,,1.444122922,0.553860024,,2069-04-01
,,0.575301811,-0.445811898,,2069-05-01
,,0.575955063,-1.346212029,,2069-06-01
,,0.879756689,-0.968917593,,2069-07-01
,,1.525562525,-0.579665169,,2069-08-01
,,0.475413561,0.032366961,,2069-09-01
,,1.128777921,0.031004354,,2069-10-01
,,2.299274325,1.199672103,,2069-11-01
,,1.772234917,1.392943919,,2069-12-01
,,1.467394173,1.746945024,,2070-01-01
,,1.644884288,0.531009555,,2070-02-01
,,0.48168131,0.191781511,,2070-03-01
,,0.98856017,-0.739986271,,2070-04-01
,,1.494501591,0.382905707,,2070-05-01
,,0.41143927,-0.956385434,,2070-06-01
,,0.623469159,-1.352232218,,2070-07-01
,,-0.025759516,-1.630404353,,2070-08-01
,,0.624169767,-0.547730684,,2070-09-01
,,1.102892667,-0.280425012,,2070-10-01
,,1.738399625,1.583889484,,2070-11-01
,,1.627829343,3.221662283,,2070-12-01
,,2.332644105,3.075031877,,2071-01-01
,,2.98215425,1.857586324,,2071-02-01
,,0.702925056,1.237725377,,2071-03-01
,,0.969985843,1.418197811,,2071-04-01
,,0.275394894,-0.991616368,,2071-05-01
,,-0.048232764,-0.673961076,,2071-06-01
,,1.098004043,-1.167117357,,2071-07-01
,,0.821671039,-0.884596527,,2071-08-01
,,0.560536355,0.119688317,,2071-09-01
,,1.183004022,1.636496723,,2071-10-01
,,0.404066563,0.688176244,,2071-11-01
,,1.884628117,2.470356643,,2071-12-01
,,2.123965502,1.98057723,,2072-01-01
,,1.365303588,-0.360203147,,2072-02-01
,,0.430957243,0.893728942,,2072-03-01
,,0.210513089,-0.643562496,,2072-04-01
,,0.698489308,-1.410276324,,2072-05-01
,,0.696235061,-0.158544041,,2072-06-01
,,1.564291835,-1.070064723,,2072-07-01
,,0.419302367,-1.047801375,,2072-08-01
,,0.240173765,-0.01151377,,2072-09-01
,,0.955984354,0.743566751,,2072-10-01
,,3.253260016,1.811694741,,2072-11-01
,,1.469579875,0.467286319,,2072-12-01
,,-0.80311656,0.890934646,,2073-01-01
,,2.675495148,0.733330131,,2073-02-01
,,1.388937265,0.775838248,,2073-03-01
,,0.289209127,-0.344822168,,2073-04-01
,,1.088311851,0.731182039,,2073-05-01
,,0.258922234,-1.108688414,,2073-06-01
,,-0.434933811,-1.927247226,,2073-07-01
,,1.351196826,-0.870278239,,2073-08-01
,,0.58335571,-0.075853251,,2073-09-01
,,-0.043460369,1.598936558,,2073-10-01
,,2.739580989,1.414245009,,2073-11-01
,,3.364841461,3.023495197,,2073-12-01
,,3.128181458,2.365803957,,2074-01-01
,,1.7787925,1.398895383,,2074-02-01
,,-0.217385784,0.479656264,,2074-03-01
,,0.79432606,-1.428853214,,2074-04-01
,,0.919573665,-0.779708683,,2074-05-01
,,0.232827714,-0.351321314,,2074-06-01
,,0.099207316,-1.030115783,,2074-07-01
,,1.513418108,-0.825850844,,2074-08-01
,,1.389457703,0.266764596,,2074-09-01
,,1.510807872,2.253745317,,2074-10-01
,,1.536305323,1.788482189,,2074-11-01
,,1.963289559,2.109614611,,2074-12-01
,,3.149566531,1.644947052,,2075-01-01
,,1.303302541,-0.405805647,,2075-02-01
,,1.016174585,-0.10633336,,2075-03-01
,,1.860410571,0.584068298,,2075-04-01
,,0.686369501,-1.293751955,,2075-05-01
,,0.93464902,-0.539361209,,2075-06-01
,,-0.685484678,-1.675561786,,2075-07-01
,,0.584123656,-1.035364002,,2075-08-01
,,-0.065573089,-0.628239797,,2075-09-01
,,0.576803833,0.30460915,,2075-10-01
,,0.860451967,1.308799565,,2075-11-01
,,1.12231186,1.700587332,,2075-12-01
,,1.850969255,2.689031005,,2076-01-01
,,2.703093588,2.524998903,,2076-02-01
,,-0.625803649,0.277389742,,2076-03-01
,,1.5750947,0.526064217,,2076-04-01
,,0.769955456,0.098974586,,2076-05-01
,,-0.170655455,-1.647356808,,2076-06-01
,,1.49539119,-0.805043668,,2076-07-01
,,2.193477333,-0.228541039,,2076-08-01
,,1.963153183,-0.090990566,,2076-09-01
,,0.423355699,0.913910076,,2076-10-01
,,1.641840696,2.240111947,,2076-11-01
,,1.549699068,2.700236917,,2076-12-01
,,2.860655904,1.816113949,,2077-01-01
,,2.096881151,1.620675206,,2077-02-01
,,1.369355023,0.137639821,,2077-03-01
,,2.137936532,0.819324881,,2077-04-01
,,0.240809374,-0.311474502,,2077-05-01
,,0.098253489,-0.932867467,,2077-06-01
,,0.555397093,-1.270355225,,2077-07-01
,,1.548999876,-0.840749562,,2077-08-01
,,0.637246838,-0.707280815,,2077-09-01
,,0.70225513,1.0275805,,2077-10-01
,,2.452637076,2.03952229,,2077-11-01
,,2.608221173,2.071984291,,2077-12-01
,,1.695933282,1.705940127,,2078-01-01
,,1.334052861,1.31991455,,2078-02-01
,,1.245731771,1.075651944,,2078-03-01
,,0.204108626,-0.938468277,,2078-04-01
,,0.693634808,-0.114869863,,2078-05-01
,,0.847314507,-0.68116641,,2078-06-01
,,0.882817864,-1.772309661,,2078-07-01
,,1.153267115,-1.429057002,,2078-08-01
,,0.728624105,0.198621303,,2078-09-01
,,1.587160707,0.718711473,,2078-10-01
,,2.02984345,0.608053982,,2078-11-01
,,2.15047121,1.893806458,,2078-12-01
,,1.442878693,2.136382222,,2079-01-01
,,1.158237576,1.663387716,,2079-02-01
,,1.257534206,0.781189442,,2079-03-01
,,1.419968992,0.782332748,,2079-04-01
,,1.090645701,0.566729002,,2079-05-01
,,0.631903257,-1.500672698,,2079-06-01
,,1.083476424,-1.028615713,,2079-07-01
,,0.516480297,-1.198693931,,2079-08-01
,,1.244020164,0.526673004,,2079-09-01
,,1.887769878,1.032613248,,2079-10-01
,,2.477822781,3.318659544,,2079-11-01
,,3.526620507,3.559833646,,2079-12-01
,,1.917485803,2.313761145,,2080-01-01
,,2.892084718,2.962639332,,2080-02-01
,,1.441118658,0.643966675,,2080-03-01
,,1.189082578,-0.654345244,,2080-04-01
,,1.496162295,-0.439896634,,2080-05-01
,,0.768377781,-0.409414902,,2080-06-01
,,0.797408223,-0.962877512,,2080-07-01
,,1.714009166,-0.265987314,,2080-08-01
,,1.151531994,-0.058431774,,2080-09-01
,,1.954014748,1.545457736,,2080-10-01
,,2.010699689,3.208050847,,2080-11-01
,,3.560980082,2.453207791,,2080-12-01
,,2.207548231,1.447267532,,2081-01-01
,,2.303888798,0.769039869,,2081-02-01
,,2.004105806,0.929625988,,2081-03-01
,,2.083212614,0.618093014,,2081-04-01
,,0.814253911,-0.122442812,,2081-05-01
,,1.076994658,-0.326819092,,2081-06-01
,,0.449355386,-1.356321037,,2081-07-01
,,0.757388055,-1.326960206,,2081-08-01
,,1.687288284,0.183173135,,2081-09-01
,,2.067825377,1.189789861,,2081-10-01
,,2.677408934,2.067163825,,2081-11-01
,,1.617963761,3.209239721,,2081-12-01
,,0.2757774,1.453848004,,2082-01-01
,,2.62244451,1.4100734,,2082-02-01
,,1.72789073,0.667732,,2082-03-01
,,0.728356838,-0.506226003,,2082-04-01
,,0.679740146,-1.085393637,,2082-05-01
,,1.34676981,-0.274379343,,2082-06-01
,,1.905406296,-0.715978295,,2082-07-01
,,1.522945583,-0.431702033,,2082-08-01
,,0.669974551,-0.579303324,,2082-09-01
,,1.180086315,1.267147362,,2082-10-01
,,2.159997046,2.231266022,,2082-11-01
,,3.293886662,2.460054874,,2082-12-01
,,4.278081536,1.535453498,,2083-01-01
,,2.203829408,1.222641408,,2083-02-01
,,1.528843179,2.028449535,,2083-03-01
,,0.800026145,-0.284232795,,2083-04-01
,,0.891518451,-1.054058939,,2083-05-01
,,1.090009034,-0.255461168,,2083-06-01
,,1.087409362,-1.271278888,,2083-07-01
,,1.408957362,-0.61721307,,2083-08-01
,,0.640958279,-0.29241313,,2083-09-01
,,0.576946735,1.079069942,,2083-10-01
,,2.870520115,1.503721297,,2083-11-01
,,3.87863791,2.083411038,,2083-12-01
,,2.627814293,1.861113548,,2084-01-01
,,1.690366089,0.986807376,,2084-02-01
,,-0.563689291,-0.845082272,,2084-03-01
,,1.352065444,-0.138311658,,2084-04-01
,,0.317377806,-0.761368155,,2084-05-01
,,1.124918908,-0.306122199,,2084-06-01
,,1.587107778,-1.396559924,,2084-07-01
,,1.148793399,-0.928422492,,2084-08-01
,,1.505738735,0.486188054,,2084-09-01
,,0.714865655,0.307290614,,2084-10-01
,,1.03381937,1.232946008,,2084-11-01
,,3.316430926,2.35842061,,2084-12-01
,,2.532373726,1.706708848,,2085-01-01
,,-0.040234596,1.18511343,,2085-02-01
,,-0.387207031,2.176563501,,2085-03-01
,,-0.571761549,-1.127578259,,2085-04-01
,,0.571009547,-0.785730958,,2085-05-01
,,1.159840882,-0.509931326,,2085-06-01
,,1.71814543,-0.978460699,,2085-07-01
,,0.474824004,-1.510790825,,2085-08-01
,,0.106727794,0.223392978,,2085-09-01
,,0.517938629,1.109669149,,2085-10-01
,,2.014912188,1.892076313,,2085-11-01
,,2.27711612,1.377200961,,2085-12-01
,,2.631407857,2.108154655,,2086-01-01
,,0.136602879,0.653449334,,2086-02-01
,,-1.204972327,-0.259068847,,2086-03-01
,,0.142211735,0.15491958,,2086-04-01
,,1.047784865,-0.856751651,,2086-05-01
,,0.245649539,-1.470144331,,2086-06-01
,,0.591510341,-1.185007423,,2086-07-01
,,2.05298537,-0.181081221,,2086-08-01
,,0.450001352,-0.761595011,,2086-09-01
,,1.238547742,1.586709142,,2086-10-01
,,1.622613877,2.219822407,,2086-11-01
,,1.409416676,3.048063993,,2086-12-01
,,2.878855705,2.606776357,,2087-01-01
,,2.84450078,2.429976821,,2087-02-01
,,2.664739013,1.406548142,,2087-03-01
,,1.299719751,0.945761792,,2087-04-01
,,-0.031299166,-0.314264283,,2087-05-01
,,-0.005695032,-1.497444034,,2087-06-01
,,0.667893723,-2.003711462,,2087-07-01
,,0.525753587,-1.54728806,,2087-08-01
,,0.073096178,1.091089547,,2087-09-01
,,2.116093457,1.556966543,,2087-10-01
,,2.045635939,1.211821735,,2087-11-01
,,1.564401641,1.284985334,,2087-12-01
,,1.732281402,1.657795638,,2088-01-01
,,0.863868283,1.200142324,,2088-02-01
,,0.363684237,0.763550431,,2088-03-01
,,1.812817335,1.028704047,,2088-04-01
,,1.430097282,-0.086751807,,2088-05-01
,,0.849529862,-0.809018433,,2088-06-01
,,1.122926176,-1.093981147,,2088-07-01
,,1.426671028,-0.963760227,,2088-08-01
,,0.874065846,-0.15655984,,2088-09-01
,,0.602212973,0.213914426,,2088-10-01
,,1.204162836,1.158072755,,2088-11-01
,,1.488211751,1.076414883,,2088-12-01
,,2.786671281,2.98382616,,2089-01-01
,,2.976027489,2.346723258,,2089-02-01
,,1.411852062,-0.13435474,,2089-03-01
,,0.149551585,-0.375107527,,2089-04-01
,,1.123485804,-0.940308452,,2089-05-01
,,1.074487865,-0.648334846,,2089-06-01
,,0.228839174,-1.394518018,,2089-07-01
,,1.151972353,-1.373440385,,2089-08-01
,,0.416501738,-0.47623831,,2089-09-01
,,1.181687832,1.043702185,,2089-10-01
,,1.901819527,2.118450642,,2089-11-01
,,2.16562748,2.743827581,,2089-12-01
,,3.220501423,2.986842513,,2090-01-01
,,1.617671013,1.920920253,,2090-02-01
,,2.025680721,0.951539785,,2090-03-01
,,1.096458614,1.184007823,,2090-04-01
,,1.603951514,-0.165813789,,2090-05-01
,,0.931230819,-1.08057183,,2090-06-01
,,-0.008569938,-2.35174036,,2090-07-01
,,0.278661132,-1.692795634,,2090-08-01
,,0.837857917,-0.817556143,,2090-09-01
,,1.104586422,-0.114591926,,2090-10-01
,,1.238483906,2.393318594,,2090-11-01
,,2.799615145,2.330785871,,2090-12-01
,,1.162521452,1.379658282,,2091-01-01
,,2.029297948,0.638333187,,2091-02-01
,,0.676808864,0.844889745,,2091-03-01
,,0.357228294,0.365258083,,2091-04-01
,,0.761903465,-0.19881165,,2091-05-01
,,0.126281813,-0.858424038,,2091-06-01
,,0.882012427,-0.810482219,,2091-07-01
,,0.966641486,-0.857269287,,2091-08-01
,,0.340908885,-0.780670971,,2091-09-01
,,1.312410176,1.429135323,,2091-10-01
,,1.922482133,2.222101927,,2091-11-01
,,2.683064938,2.037500232,,2091-12-01
,,1.990518689,1.688949764,,2092-01-01
,,2.042375445,2.415536344,,2092-02-01
,,1.11733526,1.448061407,,2092-03-01
,,1.992102861,0.067175753,,2092-04-01
,,1.196134493,-0.582703896,,2092-05-01
,,1.244658411,-1.44367522,,2092-06-01
,,0.61889255,-1.514577627,,2092-07-01
,,-0.261892289,-1.728892565,,2092-08-01
,,1.375711918,0.439797938,,2092-09-01
,,0.90689379,0.781420439,,2092-10-01
,,2.685130239,2.061378598,,2092-11-01
,,2.547949791,2.57168901,,2092-12-01
,,0.264575541,0.468933702,,2093-01-01
,,1.545933723,1.398441464,,2093-02-01
,,1.501255155,0.742738873,,2093-03-01
,,-0.04267687,-1.221415579,,2093-04-01
,,1.143703103,-0.674320161,,2093-05-01
,,0.641999304,-1.131498247,,2093-06-01
,,-0.154095894,-1.785084248,,2093-07-01
,,0.348941267,-1.443065405,,2093-08-01
,,0.995723188,-0.772854924,,2093-09-01
,,-0.220350303,0.337648906,,2093-10-01
,,2.067899704,2.810080171,,2093-11-01
,,3.130031824,1.375533581,,2093-12-01
,,1.989951015,1.414347649,,2094-01-01
,,1.311626792,1.343690977,,2094-02-01
,,3.334614277,0.817809001,,2094-03-01
,,2.126995206,1.242998004,,2094-04-01
,,0.920411646,-1.074314326,,2094-05-01
,,0.076331857,-1.017446041,,2094-06-01
,,1.109543264,-0.650004745,,2094-07-01
,,1.869347036,-0.430007041,,2094-08-01
,,0.071162939,-0.63631022,,2094-09-01
,,1.758962214,0.884478897,,2094-10-01
,,0.471963478,1.685588181,,2094-11-01
,,3.336269617,1.859890223,,2094-12-01
,,2.296596289,0.249878347,,2095-01-01
,,2.048761547,1.045597255,,2095-02-01
,,1.822561741,1.02457279,,2095-03-01
,,1.688907981,-0.388559863,,2095-04-01
,,0.967867598,-0.748493105,,2095-05-01
,,0.774413496,-0.419240758,,2095-06-01
,,0.131938912,-1.391995281,,2095-07-01
,,1.223257363,-1.031849235,,2095-08-01
,,1.169672012,-0.991767377,,2095-09-01
,,1.799967647,0.349449962,,2095-10-01
,,2.507369995,2.016052306,,2095-11-01
,,2.519037843,2.783254862,,2095-12-01
,,2.125389397,0.959053218,,2096-01-01
,,2.595923662,1.299934447,,2096-02-01
,,2.624624729,0.576990277,,2096-03-01
,,1.808086932,0.331210099,,2096-04-01
,,1.426930726,-0.159702145,,2096-05-01
,,0.424752712,-1.329826534,,2096-06-01
,,1.724272668,-1.105260596,,2096-07-01
,,1.469764531,-0.927346766,,2096-08-01
,,0.683352649,-0.192166619,,2096-09-01
,,0.794351727,0.497403592,,2096-10-01
,,0.925462663,0.359433681,,2096-11-01
,,2.135242403,2.595649123,,2096-12-01
,,2.052084088,1.716704607,,2097-01-01
