,5,50,95,date
0,275.59908294677734,278.35316467285156,281.3937789916992,2020-01-01
1,276.1212356567383,278.0914764404297,280.67760925292964,2020-02-01
2,277.0233123779297,279.16534423828125,280.43797302246094,2020-03-01
3,277.96214752197267,279.52972412109375,281.9413864135742,2020-04-01
4,282.0369445800781,283.14385986328125,285.0493103027344,2020-05-01
5,285.8486557006836,286.92967224121094,289.59206542968747,2020-06-01
6,287.7117446899414,288.4638214111328,291.98511657714846,2020-07-01
7,288.1730987548828,289.95794677734375,292.2412307739258,2020-08-01
8,285.20540924072264,287.66888427734375,289.6092803955078,2020-09-01
9,283.45982360839844,284.58148193359375,285.57621612548826,2020-10-01
10,279.6152938842773,280.11936950683594,283.7048767089844,2020-11-01
11,279.20870513916014,280.48216247558594,281.1289627075195,2020-12-01
12,276.9042205810547,280.9669494628906,281.50809783935546,2021-01-01
13,275.59290618896483,278.4333190917969,280.11587677001955,2021-02-01
14,275.13147888183596,279.2012176513672,281.9133895874023,2021-03-01
15,279.94994049072267,281.2368927001953,281.9679779052734,2021-04-01
16,282.48655700683594,282.6811828613281,285.4867935180664,2021-05-01
17,285.19369659423825,286.93605041503906,288.6503112792969,2021-06-01
18,285.9462127685547,289.33592224121094,292.4704864501953,2021-07-01
19,286.1453826904297,288.66746520996094,291.72025299072266,2021-08-01
20,286.62635040283203,287.1109924316406,289.18040924072267,2021-09-01
21,283.7910095214844,284.98854064941406,285.67432861328126,2021-10-01
22,280.59109954833986,281.7840576171875,282.7401062011719,2021-11-01
23,278.189909362793,279.513671875,280.31964721679685,2021-12-01
24,276.88685150146483,278.6232452392578,280.28845977783203,2022-01-01
25,276.5869873046875,277.84584045410156,278.7593032836914,2022-02-01
26,277.3691680908203,279.2127685546875,280.413525390625,2022-03-01
27,280.13160095214846,280.9324035644531,281.8463562011719,2022-04-01
28,282.0834762573242,284.4725646972656,285.0916152954102,2022-05-01
29,285.3068908691406,286.80584716796875,289.0470230102539,2022-06-01
