,5,50,95,date
0,277.3649597167969,279.8802795410156,282.5979919433594,2020-01-01
1,278.37693481445314,281.23681640625,282.18078002929684,2020-02-01
2,279.404052734375,282.21124267578125,283.2073669433594,2020-03-01
3,280.657958984375,283.4316711425781,284.1409118652344,2020-04-01
4,285.7853088378906,286.5372619628906,287.97166137695314,2020-05-01
5,289.9289245605469,290.80267333984375,292.83831176757815,2020-06-01
6,291.9267883300781,292.93994140625,295.0828796386719,2020-07-01
7,292.0496765136719,294.04827880859375,295.6545349121094,2020-08-01
8,288.5423278808594,291.025146484375,291.6100830078125,2020-09-01
9,285.8755249023438,286.906494140625,287.8735717773437,2020-10-01
10,281.540966796875,282.3054504394531,284.92396850585936,2020-11-01
11,281.3420349121094,282.331298828125,282.3591674804687,2020-12-01
12,277.9596801757813,282.0794372558594,283.5102294921875,2021-01-01
13,276.7702880859375,279.3717041015625,282.1770080566406,2021-02-01
14,277.10145263671876,282.2619323730469,283.81516723632814,2021-03-01
15,282.3899658203125,283.5573425292969,285.2959289550781,2021-04-01
16,285.4958190917969,286.8559265136719,288.9109252929688,2021-05-01
17,289.2615844726563,291.0653381347656,292.798828125,2021-06-01
18,290.3731201171875,292.8788146972656,295.27894897460936,2021-07-01
19,290.225,293.08038330078125,293.9987731933594,2021-08-01
20,289.9401794433594,290.7721252441406,291.33656616210936,2021-09-01
21,285.94458618164066,287.1349792480469,287.7673278808594,2021-10-01
22,282.65605468750005,283.7771911621094,284.56239624023436,2021-11-01
23,280.741357421875,281.5168151855469,281.60569458007814,2021-12-01
24,279.064208984375,280.1413269042969,282.45509033203126,2022-01-01
25,278.43330078125,280.23486328125,281.56796875000003,2022-02-01
26,280.11716308593753,281.38543701171875,283.44432373046874,2022-03-01
27,283.0867919921875,284.0396423339844,284.3424560546875,2022-04-01
28,285.536865234375,287.6936340332031,288.1998657226562,2022-05-01
29,289.65557250976565,290.2342224121094,292.1704345703125,2022-06-01
30,292.9722534179688,294.7391357421875,298.1572204589844,2022-07-01
31,293.8010437011719,295.02667236328125,296.93573608398435,2022-08-01
32,288.0274536132813,290.9102783203125,292.4914794921875,2022-09-01
33,284.395361328125,286.28009033203125,287.7895080566406,2022-10-01
34,280.041796875,282.278076171875,285.0197998046875,2022-11-01
35,279.68800659179686,281.37811279296875,283.52049560546874,2022-12-01
36,278.7606628417969,281.3475036621094,282.13970947265625,2023-01-01
37,279.2162292480469,280.0911865234375,282.69728393554686,2023-02-01
38,281.1000244140625,283.0687561035156,283.6620361328125,2023-03-01
39,281.74461059570314,284.7469787597656,286.38914184570314,2023-04-01
40,284.53435058593755,287.4134521484375,289.8753967285156,2023-05-01
41,289.21162719726567,289.77838134765625,291.0341552734375,2023-06-01
42,291.84954833984375,292.7922668457031,296.8918029785156,2023-07-01
43,290.64353027343753,292.6058654785156,296.8776489257813,2023-08-01
44,287.84795532226565,290.7914733886719,292.83692016601566,2023-09-01
45,284.6015075683594,286.8712463378906,289.9479919433594,2023-10-01
46,280.9226989746094,282.7702941894531,284.6249694824219,2023-11-01
47,282.7162841796875,283.1994323730469,284.42939453125,2023-12-01
48,279.91013183593753,281.41326904296875,282.3593811035156,2024-01-01
49,277.604052734375,281.4741516113281,283.2259887695312,2024-02-01
50,278.5670166015625,281.5974426269531,283.5424011230469,2024-03-01
51,282.6994873046875,282.9593200683594,286.80738525390626,2024-04-01
52,285.5026489257813,287.108154296875,289.8450561523438,2024-05-01
