,5,50,95,date
0,279.36346435546875,279.36346435546875,279.36346435546875,2015-01-01
1,279.53204345703125,279.53204345703125,279.53204345703125,2015-02-01
2,279.54779052734375,279.54779052734375,279.54779052734375,2015-03-01
3,282.05694580078125,282.05694580078125,282.05694580078125,2015-04-01
4,284.51129150390625,284.51129150390625,284.51129150390625,2015-05-01
5,290.9753723144531,290.9753723144531,290.9753723144531,2015-06-01
6,290.6059265136719,290.6059265136719,290.6059265136719,2015-07-01
7,291.18023681640625,291.18023681640625,291.18023681640625,2015-08-01
8,289.7083740234375,289.7083740234375,289.7083740234375,2015-09-01
9,287.28155517578125,287.28155517578125,287.28155517578125,2015-10-01
10,282.567626953125,282.567626953125,282.567626953125,2015-11-01
11,281.9579772949219,281.9579772949219,281.9579772949219,2015-12-01
12,279.8866271972656,279.8866271972656,279.8866271972656,2016-01-01
13,280.2008056640625,280.2008056640625,280.2008056640625,2016-02-01
14,281.23480224609375,281.23480224609375,281.23480224609375,2016-03-01
15,282.93218994140625,282.93218994140625,282.93218994140625,2016-04-01
16,284.68743896484375,284.68743896484375,284.68743896484375,2016-05-01
17,288.9713134765625,288.9713134765625,288.9713134765625,2016-06-01
18,292.51007080078125,292.51007080078125,292.51007080078125,2016-07-01
19,292.0837707519531,292.0837707519531,292.0837707519531,2016-08-01
20,291.0412902832031,291.0412902832031,291.0412902832031,2016-09-01
21,286.1537780761719,286.1537780761719,286.1537780761719,2016-10-01
22,282.6700744628906,282.6700744628906,282.6700744628906,2016-11-01
23,280.9246826171875,280.9246826171875,280.9246826171875,2016-12-01
24,278.61749267578125,278.61749267578125,278.61749267578125,2017-01-01
25,278.1126708984375,278.1126708984375,278.1126708984375,2017-02-01
26,280.3107604980469,280.3107604980469,280.3107604980469,2017-03-01
27,281.75750732421875,281.75750732421875,281.75750732421875,2017-04-01
28,285.4845275878906,285.4845275878906,285.4845275878906,2017-05-01
29,291.7113952636719,291.7113952636719,291.7113952636719,2017-06-01
