,5,50,95,date
0,281.32928466796875,281.32928466796875,281.32928466796875,2015-01-01
1,281.71649169921875,281.71649169921875,281.71649169921875,2015-02-01
2,282.45806884765625,282.45806884765625,282.45806884765625,2015-03-01
3,284.6354675292969,284.6354675292969,284.6354675292969,2015-04-01
4,287.1979675292969,287.1979675292969,287.1979675292969,2015-05-01
5,294.21307373046875,294.21307373046875,294.21307373046875,2015-06-01
6,293.3883056640625,293.3883056640625,293.3883056640625,2015-07-01
7,293.9903564453125,293.9903564453125,293.9903564453125,2015-08-01
8,292.77569580078125,292.77569580078125,292.77569580078125,2015-09-01
9,291.3937683105469,291.3937683105469,291.3937683105469,2015-10-01
10,284.2821044921875,284.2821044921875,284.2821044921875,2015-11-01
11,283.9084777832031,283.9084777832031,283.9084777832031,2015-12-01
12,281.7835693359375,281.7835693359375,281.7835693359375,2016-01-01
13,282.6510009765625,282.6510009765625,282.6510009765625,2016-02-01
14,283.49517822265625,283.49517822265625,283.49517822265625,2016-03-01
15,286.1429138183594,286.1429138183594,286.1429138183594,2016-04-01
16,286.9543151855469,286.9543151855469,286.9543151855469,2016-05-01
17,292.04840087890625,292.04840087890625,292.04840087890625,2016-06-01
18,295.8326416015625,295.8326416015625,295.8326416015625,2016-07-01
19,295.37799072265625,295.37799072265625,295.37799072265625,2016-08-01
20,294.7455749511719,294.7455749511719,294.7455749511719,2016-09-01
21,288.31475830078125,288.31475830078125,288.31475830078125,2016-10-01
22,284.86920166015625,284.86920166015625,284.86920166015625,2016-11-01
23,282.3405456542969,282.3405456542969,282.3405456542969,2016-12-01
24,280.322998046875,280.322998046875,280.322998046875,2017-01-01
25,280.4829406738281,280.4829406738281,280.4829406738281,2017-02-01
26,282.2734375,282.2734375,282.2734375,2017-03-01
27,284.7984619140625,284.7984619140625,284.7984619140625,2017-04-01
28,288.7209167480469,288.7209167480469,288.7209167480469,2017-05-01
29,295.2397155761719,295.2397155761719,295.2397155761719,2017-06-01
30,294.6837158203125,294.6837158203125,294.6837158203125,2017-07-01
31,295.7752990722656,295.7752990722656,295.7752990722656,2017-08-01
32,296.0662841796875,296.0662841796875,296.0662841796875,2017-09-01
33,287.4202880859375,287.4202880859375,287.4202880859375,2017-10-01
34,285.1172180175781,285.1172180175781,285.1172180175781,2017-11-01
35,281.7308349609375,281.7308349609375,281.7308349609375,2017-12-01
36,282.6153564453125,282.6153564453125,282.6153564453125,2018-01-01
37,282.03662109375,282.03662109375,282.03662109375,2018-02-01
38,285.1057434082031,285.1057434082031,285.1057434082031,2018-03-01
39,284.3540344238281,284.3540344238281,284.3540344238281,2018-04-01
40,290.079833984375,290.079833984375,290.079833984375,2018-05-01
41,292.96697998046875,292.96697998046875,292.96697998046875,2018-06-01
42,293.828857421875,293.828857421875,293.828857421875,2018-07-01
43,293.574951171875,293.574951171875,293.574951171875,2018-08-01
44,290.6730651855469,290.6730651855469,290.6730651855469,2018-09-01
45,287.0958557128906,287.0958557128906,287.0958557128906,2018-10-01
46,283.23907470703125,283.23907470703125,283.23907470703125,2018-11-01
47,281.66229248046875,281.66229248046875,281.66229248046875,2018-12-01
48,280.5780029296875,280.5780029296875,280.5780029296875,2019-01-01
49,281.19427490234375,281.19427490234375,281.19427490234375,2019-02-01
50,282.55029296875,282.55029296875,282.55029296875,2019-03-01
51,285.0247802734375,285.0247802734375,285.0247802734375,2019-04-01
52,290.3702087402344,290.3702087402344,290.3702087402344,2019-05-01
53,295.1601867675781,295.1601867675781,295.1601867675781,2019-06-01
54,297.05914306640625,297.05914306640625,297.05914306640625,2019-07-01
55,296.7310485839844,296.7310485839844,296.7310485839844,2019-08-01
56,292.9606018066406,292.9606018066406,292.9606018066406,2019-09-01
57,287.9683837890625,287.9683837890625,287.9683837890625,2019-10-01
58,284.97259521484375,284.97259521484375,284.97259521484375,2019-11-01
59,283.12176513671875,283.12176513671875,283.12176513671875,2019-12-01
60,283.195556640625,283.195556640625,283.195556640625,2020-01-01
61,281.17755126953125,281.17755126953125,281.17755126953125,2020-02-01
62,286.34423828125,286.34423828125,286.34423828125,2020-03-01
63,286.78363037109375,286.78363037109375,286.78363037109375,2020-04-01
64,291.1134338378906,291.1134338378906,291.1134338378906,2020-05-01
65,293.68853759765625,293.68853759765625,293.68853759765625,2020-06-01
66,295.2348937988281,295.2348937988281,295.2348937988281,2020-07-01
67,299.2858581542969,299.2858581542969,299.2858581542969,2020-08-01
68,295.06524658203125,295.06524658203125,295.06524658203125,2020-09-01
69,289.5384521484375,289.5384521484375,289.5384521484375,2020-10-01
70,284.4283752441406,284.4283752441406,284.4283752441406,2020-11-01
71,283.05157470703125,283.05157470703125,283.05157470703125,2020-12-01
72,285.710205078125,285.710205078125,285.710205078125,2021-01-01
73,281.8984375,281.8984375,281.8984375,2021-02-01
74,284.8537292480469,284.8537292480469,284.8537292480469,2021-03-01
75,286.2752990722656,286.2752990722656,286.2752990722656,2021-04-01
76,289.50738525390625,289.50738525390625,289.50738525390625,2021-05-01
77,296.31207275390625,296.31207275390625,296.31207275390625,2021-06-01
78,297.31304931640625,297.31304931640625,297.31304931640625,2021-07-01
79,297.0428466796875,297.0428466796875,297.0428466796875,2021-08-01
80,294.3115234375,294.3115234375,294.3115234375,2021-09-01
81,289.9982604980469,289.9982604980469,289.9982604980469,2021-10-01
82,286.7640686035156,286.7640686035156,286.7640686035156,2021-11-01
83,282.7812194824219,282.7812194824219,282.7812194824219,2021-12-01
84,280.9806823730469,280.9806823730469,280.9806823730469,2022-01-01
85,281.9999084472656,281.9999084472656,281.9999084472656,2022-02-01
86,282.22589111328125,282.22589111328125,282.22589111328125,2022-03-01
87,287.2068786621094,287.2068786621094,287.2068786621094,2022-04-01
88,291.3878173828125,291.3878173828125,291.3878173828125,2022-05-01
89,293.0707702636719,293.0707702636719,293.0707702636719,2022-06-01
90,298.3436584472656,298.3436584472656,298.3436584472656,2022-07-01
