,5,50,95,date
0,86.62550354003906,86.62550354003906,86.62550354003906,2015-01-01
1,75.10519409179688,75.10519409179688,75.10519409179688,2015-02-01
2,72.43462371826172,72.43462371826172,72.43462371826172,2015-03-01
3,79.45928955078125,79.45928955078125,79.45928955078125,2015-04-01
4,62.25001907348633,62.25001907348633,62.25001907348633,2015-05-01
5,74.11669921875,74.11669921875,74.11669921875,2015-06-01
6,65.32707214355469,65.32707214355469,65.32707214355469,2015-07-01
7,51.577064514160156,51.577064514160156,51.577064514160156,2015-08-01
8,74.78059387207031,74.78059387207031,74.78059387207031,2015-09-01
9,78.6917953491211,78.6917953491211,78.6917953491211,2015-10-01
10,86.32227325439453,86.32227325439453,86.32227325439453,2015-11-01
11,86.78141021728516,86.78141021728516,86.78141021728516,2015-12-01
12,72.5170669555664,72.5170669555664,72.5170669555664,2016-01-01
13,89.36215209960938,89.36215209960938,89.36215209960938,2016-02-01
14,82.86652374267578,82.86652374267578,82.86652374267578,2016-03-01
15,69.69076538085938,69.69076538085938,69.69076538085938,2016-04-01
16,44.826175689697266,44.826175689697266,44.826175689697266,2016-05-01
17,55.91575622558594,55.91575622558594,55.91575622558594,2016-06-01
18,46.40054702758789,46.40054702758789,46.40054702758789,2016-07-01
19,53.92832946777344,53.92832946777344,53.92832946777344,2016-08-01
20,65.7990951538086,65.7990951538086,65.7990951538086,2016-09-01
21,82.4229736328125,82.4229736328125,82.4229736328125,2016-10-01
22,91.92042541503906,91.92042541503906,91.92042541503906,2016-11-01
23,94.65776824951172,94.65776824951172,94.65776824951172,2016-12-01
24,87.3853530883789,87.3853530883789,87.3853530883789,2017-01-01
25,86.91175079345703,86.91175079345703,86.91175079345703,2017-02-01
26,63.31901550292969,63.31901550292969,63.31901550292969,2017-03-01
27,77.71485137939453,77.71485137939453,77.71485137939453,2017-04-01
28,72.04931640625,72.04931640625,72.04931640625,2017-05-01
29,66.91297912597656,66.91297912597656,66.91297912597656,2017-06-01
30,55.00986862182617,55.00986862182617,55.00986862182617,2017-07-01
31,30.13262176513672,30.13262176513672,30.13262176513672,2017-08-01
32,48.35557174682617,48.35557174682617,48.35557174682617,2017-09-01
33,63.31812286376953,63.31812286376953,63.31812286376953,2017-10-01
34,86.72505187988281,86.72505187988281,86.72505187988281,2017-11-01
35,90.4220962524414,90.4220962524414,90.4220962524414,2017-12-01
36,90.47854614257812,90.47854614257812,90.47854614257812,2018-01-01
37,76.43852996826172,76.43852996826172,76.43852996826172,2018-02-01
38,67.57261657714844,67.57261657714844,67.57261657714844,2018-03-01
39,73.47225952148438,73.47225952148438,73.47225952148438,2018-04-01
40,81.23479461669922,81.23479461669922,81.23479461669922,2018-05-01
41,58.97130584716797,58.97130584716797,58.97130584716797,2018-06-01
42,49.27509689331055,49.27509689331055,49.27509689331055,2018-07-01
43,52.83245086669922,52.83245086669922,52.83245086669922,2018-08-01
44,61.03520202636719,61.03520202636719,61.03520202636719,2018-09-01
45,89.07442474365234,89.07442474365234,89.07442474365234,2018-10-01
46,79.02967834472656,79.02967834472656,79.02967834472656,2018-11-01
47,92.70166778564453,92.70166778564453,92.70166778564453,2018-12-01
48,89.25721740722656,89.25721740722656,89.25721740722656,2019-01-01
49,67.41075134277344,67.41075134277344,67.41075134277344,2019-02-01
50,78.13534545898438,78.13534545898438,78.13534545898438,2019-03-01
51,72.73892211914062,72.73892211914062,72.73892211914062,2019-04-01
52,75.51436614990234,75.51436614990234,75.51436614990234,2019-05-01
53,67.07317352294922,67.07317352294922,67.07317352294922,2019-06-01
54,24.43100357055664,24.43100357055664,24.43100357055664,2019-07-01
55,22.085128784179688,22.085128784179688,22.085128784179688,2019-08-01
56,58.4555778503418,58.4555778503418,58.4555778503418,2019-09-01
57,87.71330261230469,87.71330261230469,87.71330261230469,2019-10-01
58,87.7981948852539,87.7981948852539,87.7981948852539,2019-11-01
59,83.41851043701172,83.41851043701172,83.41851043701172,2019-12-01
60,84.64340209960938,84.64340209960938,84.64340209960938,2020-01-01
61,85.86314392089844,85.86314392089844,85.86314392089844,2020-02-01
62,74.52960968017578,74.52960968017578,74.52960968017578,2020-03-01
63,76.98892211914062,76.98892211914062,76.98892211914062,2020-04-01
64,89.4122314453125,89.4122314453125,89.4122314453125,2020-05-01
65,68.29631042480469,68.29631042480469,68.29631042480469,2020-06-01
66,25.68727684020996,25.68727684020996,25.68727684020996,2020-07-01
67,38.93459701538086,38.93459701538086,38.93459701538086,2020-08-01
68,79.96207427978516,79.96207427978516,79.96207427978516,2020-09-01
69,81.08964538574219,81.08964538574219,81.08964538574219,2020-10-01
70,89.50653076171875,89.50653076171875,89.50653076171875,2020-11-01
71,93.66313934326172,93.66313934326172,93.66313934326172,2020-12-01
72,89.95346069335938,89.95346069335938,89.95346069335938,2021-01-01
73,81.7540054321289,81.7540054321289,81.7540054321289,2021-02-01
74,65.99286651611328,65.99286651611328,65.99286651611328,2021-03-01
75,47.34909439086914,47.34909439086914,47.34909439086914,2021-04-01
76,62.64338684082031,62.64338684082031,62.64338684082031,2021-05-01
77,49.17871856689453,49.17871856689453,49.17871856689453,2021-06-01
78,34.69175720214844,34.69175720214844,34.69175720214844,2021-07-01
79,41.3449821472168,41.3449821472168,41.3449821472168,2021-08-01
80,55.06482696533203,55.06482696533203,55.06482696533203,2021-09-01
81,78.72404479980469,78.72404479980469,78.72404479980469,2021-10-01
82,91.00931549072266,91.00931549072266,91.00931549072266,2021-11-01
83,90.54485321044922,90.54485321044922,90.54485321044922,2021-12-01
84,92.9462890625,92.9462890625,92.9462890625,2022-01-01
85,82.64289093017578,82.64289093017578,82.64289093017578,2022-02-01
86,56.408626556396484,56.408626556396484,56.408626556396484,2022-03-01
87,62.49539566040039,62.49539566040039,62.49539566040039,2022-04-01
88,65.71327209472656,65.71327209472656,65.71327209472656,2022-05-01
89,49.00094223022461,49.00094223022461,49.00094223022461,2022-06-01
90,63.609336853027344,63.609336853027344,63.609336853027344,2022-07-01
91,49.51255416870117,49.51255416870117,49.51255416870117,2022-08-01
92,87.50743865966797,87.50743865966797,87.50743865966797,2022-09-01
93,77.63893127441406,77.63893127441406,77.63893127441406,2022-10-01
94,69.26392364501953,69.26392364501953,69.26392364501953,2022-11-01
95,93.12818908691406,93.12818908691406,93.12818908691406,2022-12-01
96,93.19271087646484,93.19271087646484,93.19271087646484,2023-01-01
97,84.41968536376953,84.41968536376953,84.41968536376953,2023-02-01
98,53.21866226196289,53.21866226196289,53.21866226196289,2023-03-01
99,62.462059020996094,62.462059020996094,62.462059020996094,2023-04-01
100,70.8683090209961,70.8683090209961,70.8683090209961,2023-05-01
101,61.49723815917969,61.49723815917969,61.49723815917969,2023-06-01
